Unix Timestamp,Date,day of week,Symbol,Open,High,Low,Close,Volume,R
1550000000000.0,2019-02-15 04:00:00,4,BTCUSD,3574.21,3615.79,3544.95,3586.96,2935.640607,0.0035608744024545422
1550000000000.0,2019-02-14 04:00:00,3,BTCUSD,3572.79,3587.48,3537.0,3574.21,2202.686014,0.0003973695309038724
1550000000000.0,2019-02-13 04:00:00,2,BTCUSD,3598.01,3657.0,3561.22,3572.79,1910.231594,-0.007034111671697976
1550000000000.0,2019-02-12 04:00:00,1,BTCUSD,3573.57,3618.56,3559.14,3598.01,3011.435273,0.006815818721693283
1550000000000.0,2019-02-11 04:00:00,0,BTCUSD,3594.48,3609.84,3550.1,3573.57,3161.296206,-0.005834239245481522
1550000000000.0,2019-02-10 04:00:00,6,BTCUSD,3616.3,3655.04,3580.17,3594.48,1285.569917,-0.006052068320215008
1550000000000.0,2019-02-09 04:00:00,5,BTCUSD,3607.63,3638.94,3595.01,3616.3,1308.139855,0.002400356637685189
1550000000000.0,2019-02-08 04:00:00,4,BTCUSD,3361.55,3711.26,3356.14,3607.63,5821.034371,0.07064886992424659
1550000000000.0,2019-02-07 04:00:00,3,BTCUSD,3374.42,3380.0,3343.84,3361.55,1521.744054,-0.003821280576023867
1550000000000.0,2019-02-06 04:00:00,2,BTCUSD,3377.88,3386.54,3331.44,3374.42,1525.573645,-0.0010248360715114828
1550000000000.0,2019-02-05 04:00:00,1,BTCUSD,3412.41,3445.22,3355.49,3377.88,1824.059283,-0.010170492760982999
1550000000000.0,2019-02-04 04:00:00,0,BTCUSD,3413.3,3435.0,3397.0,3412.41,1216.421528,-0.0002607787336538386
1550000000000.0,2019-02-03 04:00:00,6,BTCUSD,3444.92,3446.75,3390.0,3413.3,766.3676084,-0.00922111686445974
1550000000000.0,2019-02-02 04:00:00,5,BTCUSD,3440.0,3484.99,3412.18,3444.92,735.907935,0.0014292107497206872
1550000000000.0,2019-02-01 04:00:00,4,BTCUSD,3395.34,3458.18,3375.0,3440.0,2376.020403,0.013067568113646144
1550000000000.0,2019-01-31 04:00:00,3,BTCUSD,3448.33,3451.76,3370.61,3395.34,2938.065262,-0.015486152606712733
1550000000000.0,2019-01-30 04:00:00,2,BTCUSD,3403.56,3472.0,3403.56,3448.33,3183.690073,0.01306811321647736
1550000000000.0,2019-01-29 04:00:00,1,BTCUSD,3408.0,3419.3,3321.0,3403.56,4015.383158,-0.001303666305172935
1550000000000.0,2019-01-28 04:00:00,0,BTCUSD,3469.88,3477.21,3369.99,3408.0,3569.000058,-0.017994402261158022
1550000000000.0,2019-01-27 04:00:00,6,BTCUSD,3562.47,3562.67,3464.11,3469.88,1562.84546,-0.02633411327845274
1550000000000.0,2019-01-26 04:00:00,5,BTCUSD,3572.0,3659.38,3525.58,3562.47,1126.673886,-0.0026715385075725454
1550000000000.0,2019-01-25 04:00:00,4,BTCUSD,3570.03,3573.67,3510.0,3572.0,2509.035655,0.0005516638966683712
1550000000000.0,2019-01-24 04:00:00,3,BTCUSD,3535.59,3596.65,3528.54,3570.03,1206.961901,0.009693811291178666
1550000000000.0,2019-01-23 04:00:00,2,BTCUSD,3582.22,3611.57,3523.34,3535.59,2085.041627,-0.01310253212821562
1550000000000.0,2019-01-22 04:00:00,1,BTCUSD,3535.02,3611.63,3423.74,3582.22,2309.742676,0.0132637629134619
1550000000000.0,2019-01-21 04:00:00,0,BTCUSD,3536.43,3568.78,3487.29,3535.02,1261.136979,-0.00039878667562831223
1550000000000.0,2019-01-20 04:00:00,6,BTCUSD,3697.44,3700.66,3474.0,3536.43,2403.02456,-0.04452294457384066
1550000000000.0,2019-01-19 04:00:00,5,BTCUSD,3623.95,3760.0,3616.47,3697.44,2098.193968,0.02007609711456589
1550000000000.0,2019-01-18 04:00:00,4,BTCUSD,3625.92,3650.01,3577.28,3623.95,1674.370051,-0.0005434580340024053
1550000000000.0,2019-01-17 04:00:00,3,BTCUSD,3585.63,3657.79,3545.43,3625.92,2019.817787,0.011173858380005121
1550000000000.0,2019-01-16 04:00:00,2,BTCUSD,3594.78,3663.58,3570.1,3585.63,5046.755354,-0.002548602364690066
1550000000000.0,2019-01-15 04:00:00,1,BTCUSD,3669.3,3670.84,3541.0,3594.78,4054.712226,-0.020518114984540446
1550000000000.0,2019-01-14 04:00:00,0,BTCUSD,3520.25,3713.16,3520.24,3669.3,2958.682827,0.041468898364006156
1550000000000.0,2019-01-13 04:00:00,6,BTCUSD,3624.83,3644.54,3484.33,3520.25,2141.455224,-0.029275380839952354
1550000000000.0,2019-01-12 04:00:00,5,BTCUSD,3641.07,3649.0,3561.5,3624.83,1395.519783,-0.004470203840756277
1550000000000.0,2019-01-11 04:00:00,4,BTCUSD,3620.94,3695.0,3577.01,3641.07,3037.724014,0.005543933858057544
1550000000000.0,2019-01-10 04:00:00,3,BTCUSD,4013.0,4034.61,3566.0,3620.94,7096.474002,-0.10280543064684465
1550000000000.0,2019-01-09 04:00:00,2,BTCUSD,4019.51,4044.82,3975.01,4013.0,2837.609777,-0.001620913369629878
1550000000000.0,2019-01-08 04:00:00,1,BTCUSD,3980.8,4112.12,3964.92,4019.51,4896.809759,0.009677200531741089
1550000000000.0,2019-01-07 04:00:00,0,BTCUSD,4034.17,4050.0,3950.0,3980.8,3911.822363,-0.013317776316155617
1550000000000.0,2019-01-06 04:00:00,6,BTCUSD,3797.24,4079.04,3783.19,4034.17,2877.689785,0.06052609339105945
1550000000000.0,2019-01-05 04:00:00,5,BTCUSD,3841.42,3859.5,3756.79,3797.24,1741.2333,-0.011567602862450154
1550000000000.0,2019-01-04 04:00:00,4,BTCUSD,3796.54,3857.0,3732.15,3841.42,2113.174757,0.011751964274548615
1550000000000.0,2019-01-03 04:00:00,3,BTCUSD,3871.75,3878.72,3755.0,3796.54,3564.030756,-0.01961647557848039
1550000000000.0,2019-01-02 04:00:00,2,BTCUSD,3796.26,3911.99,3763.85,3871.75,4161.197258,0.01969022966132913
1550000000000.0,2019-01-01 04:00:00,1,BTCUSD,3683.69,3840.85,3636.83,3796.26,2757.174668,0.030101404365951493
1550000000000.0,2018-12-31 04:00:00,0,BTCUSD,3784.93,3820.5,3577.18,3683.69,4510.77014,-0.02711242547604668
1550000000000.0,2018-12-30 04:00:00,6,BTCUSD,3734.9,3864.93,3727.18,3784.93,2244.691235,0.013306348198269258
1550000000000.0,2018-12-29 04:00:00,5,BTCUSD,3884.25,3937.21,3691.01,3734.9,3093.93087,-0.03920887052532987
1550000000000.0,2018-12-28 04:00:00,4,BTCUSD,3598.01,3965.23,3576.04,3884.25,5332.249523,0.07654900014364885
1550000000000.0,2018-12-27 04:00:00,3,BTCUSD,3738.44,3775.99,3567.86,3598.01,5975.492571,-0.03828749726511786
1550000000000.0,2018-12-26 04:00:00,2,BTCUSD,3834.03,3842.27,3688.04,3738.44,3785.22805,-0.02524805720753193
1550000000000.0,2018-12-25 04:00:00,1,BTCUSD,3736.31,3863.82,3680.0,3834.03,3950.871127,0.02581797594933679
1550000000000.0,2018-12-24 04:00:00,0,BTCUSD,4175.0,4238.33,3725.0,3736.31,6513.644981,-0.11101586493318134
1550000000000.0,2018-12-23 04:00:00,6,BTCUSD,4006.69,4213.0,3910.0,4175.0,3476.45741,0.04114889425353644
1550000000000.0,2018-12-22 04:00:00,5,BTCUSD,3821.27,4031.09,3790.27,4006.69,2846.292283,0.047382635950638
1550000000000.0,2018-12-21 04:00:00,4,BTCUSD,4042.87,4091.38,3773.13,3821.27,8097.762914,-0.05637200770219137
1550000000000.0,2018-12-20 04:00:00,3,BTCUSD,3720.33,4200.0,3677.0,4042.87,12980.08034,0.08314246177283208
1550000000000.0,2018-12-19 04:00:00,2,BTCUSD,3749.03,3922.6,3650.79,3720.33,9680.439473,-0.007684765827656699
1550000000000.0,2018-12-18 04:00:00,1,BTCUSD,3532.09,3776.6,3432.38,3749.03,8002.202016,0.05960737612488672
1550000000000.0,2018-12-17 04:00:00,0,BTCUSD,3202.08,3584.99,3195.45,3532.09,8411.984593,0.09808916508359594
1540000000000.0,2018-12-16 04:00:00,6,BTCUSD,3235.63,3263.05,3181.51,3202.08,1198.161148,-0.010423055322160668
1540000000000.0,2018-12-15 04:00:00,5,BTCUSD,3219.68,3243.79,3126.88,3235.63,3360.133703,0.0049416782334174725
1540000000000.0,2018-12-14 04:00:00,4,BTCUSD,3250.01,3280.59,3136.46,3219.68,5027.500968,-0.009376097524068342
1540000000000.0,2018-12-13 04:00:00,3,BTCUSD,3387.85,3413.0,3202.43,3250.01,6063.126192,-0.04153742864178992
1540000000000.0,2018-12-12 04:00:00,2,BTCUSD,3338.13,3486.0,3330.08,3387.85,5289.243811,0.014784731944158212
1540000000000.0,2018-12-11 04:00:00,1,BTCUSD,3385.34,3426.68,3295.01,3338.13,3742.913444,-0.014043574494006027
1540000000000.0,2018-12-10 04:00:00,0,BTCUSD,3534.0,3540.33,3357.56,3385.34,5034.46767,-0.0429760294458775
1540000000000.0,2018-12-09 04:00:00,6,BTCUSD,3398.56,3641.28,3373.71,3534.0,3868.344971,0.03907856140106694
1540000000000.0,2018-12-08 04:00:00,5,BTCUSD,3390.33,3459.0,3254.62,3398.56,3305.147774,0.0024245507090654385
1540000000000.0,2018-12-07 04:00:00,4,BTCUSD,3333.02,3536.36,3209.71,3390.33,8388.17715,0.017048461879713137
1540000000000.0,2018-12-06 04:00:00,3,BTCUSD,3716.63,3846.62,3300.0,3333.02,10587.61807,-0.10893854381084296
1540000000000.0,2018-12-05 04:00:00,2,BTCUSD,3834.54,3879.26,3667.19,3716.63,4277.008071,-0.03123213605763756
1540000000000.0,2018-12-04 04:00:00,1,BTCUSD,3812.69,4034.99,3730.52,3834.54,4394.233515,0.005714503018811342
1540000000000.0,2018-12-03 04:00:00,0,BTCUSD,3955.07,4023.78,3750.0,3812.69,5098.99426,-0.036663323420705655
1540000000000.0,2018-12-02 04:00:00,6,BTCUSD,4150.47,4183.36,3910.16,3955.07,3186.587368,-0.048223280663983015
1540000000000.0,2018-12-01 04:00:00,5,BTCUSD,3969.56,4261.6,3911.47,4150.47,2669.508258,0.0445663235194099
1540000000000.0,2018-11-30 04:00:00,4,BTCUSD,4254.0,4295.09,3851.0,3969.56,5706.91399,-0.0692044594554384
1540000000000.0,2018-11-29 04:00:00,3,BTCUSD,4117.71,4407.45,4085.49,4254.0,7768.64037,0.03256253318744225
1540000000000.0,2018-11-28 04:00:00,2,BTCUSD,3849.27,4350.0,3828.84,4117.71,9516.851595,0.06741366365884335
1540000000000.0,2018-11-27 04:00:00,1,BTCUSD,3684.58,3863.39,3565.0,3849.27,7295.450616,0.04372697636283172
1540000000000.0,2018-11-26 04:00:00,0,BTCUSD,3979.92,4075.96,3518.6,3684.58,12447.90978,-0.07710517502288786
1540000000000.0,2018-11-25 04:00:00,6,BTCUSD,3634.36,4116.92,3473.0,3979.92,9901.064702,0.09082868913253456
1540000000000.0,2018-11-24 04:00:00,5,BTCUSD,4301.47,4325.74,3615.0,3634.36,6564.794638,-0.16852379528437708
1540000000000.0,2018-11-23 04:00:00,4,BTCUSD,4219.96,4371.46,4086.83,4301.47,5179.002404,0.019131175413646652
1540000000000.0,2018-11-22 04:00:00,3,BTCUSD,4535.49,4556.92,4129.44,4219.96,6097.672585,-0.07210747691184474
1540000000000.0,2018-11-21 04:00:00,2,BTCUSD,4443.03,4643.54,4306.84,4535.49,7934.894708,0.020596550116417936
1540000000000.0,2018-11-20 04:00:00,1,BTCUSD,4805.01,4820.24,4044.71,4443.03,19817.25659,-0.07832254746010425
1540000000000.0,2018-11-19 04:00:00,0,BTCUSD,5513.05,5515.81,4673.86,4805.01,11784.12674,-0.13745888545303303
1540000000000.0,2018-11-18 04:00:00,6,BTCUSD,5550.0,5658.15,5457.34,5513.05,1565.945391,-0.006679918719767223
1540000000000.0,2018-11-17 04:00:00,5,BTCUSD,5472.44,5557.39,5455.09,5550.0,1437.352524,0.014073341314027732
1540000000000.0,2018-11-16 04:00:00,4,BTCUSD,5574.0,5576.57,5412.48,5472.44,4014.272963,-0.01838834261544114
1540000000000.0,2018-11-15 04:00:00,3,BTCUSD,5562.01,5608.35,5200.0,5574.0,6774.782499,0.0021533753351802008
1540000000000.0,2018-11-14 04:00:00,2,BTCUSD,6264.0,6297.66,5290.0,5562.01,14483.07564,-0.1188594049639258
1540000000000.0,2018-11-13 04:00:00,1,BTCUSD,6295.74,6311.13,6239.48,6264.0,1718.703045,-0.005054255512903189
1540000000000.0,2018-11-12 04:00:00,0,BTCUSD,6357.1,6368.3,6250.0,6295.74,1180.000228,-0.00969908431971791
1540000000000.0,2018-11-11 04:00:00,6,BTCUSD,6348.99,6382.25,6275.0,6357.1,538.1172094,0.0012765533852397116
1540000000000.0,2018-11-10 04:00:00,5,BTCUSD,6347.63,6369.99,6333.0,6348.99,425.1805875,0.0002142302447740667
1540000000000.0,2018-11-09 04:00:00,4,BTCUSD,6398.85,6408.89,6312.0,6347.63,1184.152532,-0.00803677182878393
1540000000000.0,2018-11-08 04:00:00,3,BTCUSD,6442.9,6486.53,6390.01,6398.85,3066.50997,-0.006860462596003045
1540000000000.0,2018-11-07 04:00:00,2,BTCUSD,6508.33,6521.99,6440.0,6442.9,3168.248827,-0.010104145577720061
1540000000000.0,2018-11-06 04:00:00,1,BTCUSD,6385.95,6540.0,6384.75,6508.33,4372.11241,0.018982630258987554
1540000000000.0,2018-11-05 04:00:00,0,BTCUSD,6407.91,6421.0,6368.49,6385.95,3278.084728,-0.003432900088977877
1540000000000.0,2018-11-04 04:00:00,6,BTCUSD,6332.47,6453.22,6320.5,6407.91,1686.162226,0.011842799306591227
1540000000000.0,2018-11-03 04:00:00,5,BTCUSD,6339.18,6345.34,6318.11,6332.47,332.5809477,-0.0010590571278661933
1540000000000.0,2018-11-02 04:00:00,4,BTCUSD,6356.05,6369.99,6330.0,6339.18,1661.753776,-0.0026576926814029724
1540000000000.0,2018-11-01 04:00:00,3,BTCUSD,6293.93,6380.0,6281.91,6356.05,2422.645852,0.009821438349125496
1540000000000.0,2018-10-31 04:00:00,2,BTCUSD,6264.54,6346.94,6200.0,6293.93,3390.120298,0.004680515007706332
1540000000000.0,2018-10-30 04:00:00,1,BTCUSD,6270.64,6287.56,6238.94,6264.54,3298.272732,-0.0009732609314764902
1540000000000.0,2018-10-29 04:00:00,0,BTCUSD,6405.45,6405.99,6200.0,6270.64,3589.03345,-0.021270767691059213
1540000000000.0,2018-10-28 04:00:00,6,BTCUSD,6405.99,6418.97,6387.64,6405.45,482.2657069,-8.429965723135094e-05
1540000000000.0,2018-10-27 04:00:00,5,BTCUSD,6416.15,6418.01,6388.06,6405.99,450.7587053,-0.0015847591940769182
1540000000000.0,2018-10-26 04:00:00,4,BTCUSD,6388.46,6450.0,6375.0,6416.15,2764.668936,0.004325011564342321
1540000000000.0,2018-10-25 04:00:00,3,BTCUSD,6390.51,6419.07,6379.03,6388.46,2727.862817,-0.0003208396322372116
1540000000000.0,2018-10-24 04:00:00,2,BTCUSD,6413.41,6465.68,6358.82,6390.51,3634.076277,-0.003577033348761851
1540000000000.0,2018-10-23 04:00:00,1,BTCUSD,6392.27,6417.62,6350.1,6413.41,3563.055948,0.0033016628877006048
1540000000000.0,2018-10-22 04:00:00,0,BTCUSD,6408.7,6426.24,6371.09,6392.27,2982.270784,-0.0025669943796552607
1540000000000.0,2018-10-21 04:00:00,6,BTCUSD,6434.22,6449.97,6390.01,6408.7,534.4444129,0.004168646787794814
1540000000000.0,2018-10-20 04:00:00,5,BTCUSD,6383.39,6386.34,6382.0,6382.04,2.7016444,-0.00021150873962464295
1540000000000.0,2018-10-19 04:00:00,4,BTCUSD,6383.39,6383.39,6383.39,6383.39,0.0,0.0
1540000000000.0,2018-10-18 04:00:00,3,BTCUSD,6459.26,6459.64,6350.92,6383.39,4597.20033,-0.011815455945704899
1540000000000.0,2018-10-17 04:00:00,2,BTCUSD,6444.08,6487.77,6406.98,6459.26,1998.462064,0.002352880262489769
1540000000000.0,2018-10-16 04:00:00,1,BTCUSD,6423.27,6489.99,6390.1,6444.08,2978.589591,0.003234546063229422
1540000000000.0,2018-10-15 04:00:00,0,BTCUSD,6215.68,6769.0,6206.0,6423.27,8948.73051,0.03285220213500048
1540000000000.0,2018-10-14 04:00:00,6,BTCUSD,6225.0,6295.08,6149.88,6215.68,2189.900277,0.004930341038800819
1540000000000.0,2018-10-13 04:00:00,5,BTCUSD,6192.15,6245.97,6180.27,6185.11,258.8745648,-0.0011375701502893203
1540000000000.0,2018-10-12 04:00:00,4,BTCUSD,6192.15,6192.15,6192.15,6192.15,0.0,0.0
1540000000000.0,2018-10-11 04:00:00,3,BTCUSD,6226.22,6250.0,6102.05,6192.15,3275.287967,-0.005487046283960022
1540000000000.0,2018-10-10 04:00:00,2,BTCUSD,6539.16,6557.18,6026.09,6226.22,5005.494338,-0.049039309768792866
1540000000000.0,2018-10-09 04:00:00,1,BTCUSD,6606.13,6611.66,6521.7,6539.16,2148.300494,-0.010189289001627402
1540000000000.0,2018-10-08 04:00:00,0,BTCUSD,6557.02,6655.0,6538.14,6606.13,2084.521552,0.007461774402376242
1540000000000.0,2018-10-07 04:00:00,6,BTCUSD,6560.0,6589.98,6499.01,6557.02,644.1750749,-0.0004543715037819853
1540000000000.0,2018-10-06 04:00:00,5,BTCUSD,6565.01,6585.07,6530.34,6560.0,307.2265415,-0.0007634280268477339
1540000000000.0,2018-10-05 04:00:00,4,BTCUSD,6538.83,6638.0,6520.0,6565.01,1177.025835,0.003995780600656533
1540000000000.0,2018-10-04 04:00:00,3,BTCUSD,6553.59,6590.0,6503.31,6538.83,1688.267681,-0.002254740720682966
1540000000000.0,2018-10-03 04:00:00,2,BTCUSD,6422.48,6600.0,6396.39,6553.59,2391.844157,0.020208655157979254
1540000000000.0,2018-10-02 04:00:00,1,BTCUSD,6572.0,6585.6,6400.0,6422.48,1756.216974,-0.02301386423012922
1540000000000.0,2018-10-01 04:00:00,0,BTCUSD,6625.35,6629.96,6482.05,6572.0,2283.982099,-0.00808500049047834
1540000000000.0,2018-09-30 04:00:00,6,BTCUSD,6564.74,6644.01,6525.0,6625.35,924.634821,0.009190297655394012
1540000000000.0,2018-09-29 04:00:00,5,BTCUSD,6588.75,6610.0,6457.1,6564.74,547.0642345,-0.019195397139689124
1540000000000.0,2018-09-28 04:00:00,4,BTCUSD,6691.97,6691.97,6691.97,6691.97,0.0,0.0
1540000000000.0,2018-09-27 04:00:00,3,BTCUSD,6487.99,6732.99,6425.84,6691.97,2704.796986,0.030955524644899403
1540000000000.0,2018-09-26 04:00:00,2,BTCUSD,6384.29,6536.33,6382.55,6487.99,2401.982956,0.016112490323957424
1540000000000.0,2018-09-25 04:00:00,1,BTCUSD,6454.61,6470.63,6329.17,6384.29,1877.951519,-0.010954319012007073
1540000000000.0,2018-09-24 04:00:00,0,BTCUSD,6710.33,6710.33,6392.19,6454.61,2062.521305,-0.03885352590920144
1540000000000.0,2018-09-23 04:00:00,6,BTCUSD,6696.5,6764.72,6666.67,6710.33,399.203594,0.0020631282571067374
1540000000000.0,2018-09-22 04:00:00,5,BTCUSD,6734.23,6752.5,6630.0,6696.5,621.8142201,-0.005618473344728102
1540000000000.0,2018-09-21 04:00:00,4,BTCUSD,6547.12,6818.23,6519.62,6734.23,3197.505257,0.028178216893136245
1540000000000.0,2018-09-20 04:00:00,3,BTCUSD,6401.19,6573.67,6338.65,6547.12,2541.820005,0.02254134771523983
1540000000000.0,2018-09-19 04:00:00,2,BTCUSD,6354.78,6518.24,6107.74,6401.19,3745.575942,0.0072766249499055325
1540000000000.0,2018-09-18 04:00:00,1,BTCUSD,6232.6,6384.29,6232.6,6354.78,2292.228685,0.019413704418836344
1540000000000.0,2018-09-17 04:00:00,0,BTCUSD,6511.22,6511.24,6209.01,6232.6,2860.825563,-0.04373326144374888
1540000000000.0,2018-09-16 04:00:00,6,BTCUSD,6485.47,6529.99,6357.9,6511.22,488.5267328,0.0027898482449164484
1540000000000.0,2018-09-15 04:00:00,5,BTCUSD,6555.0,6555.0,6469.0,6493.08,42.90885427,-0.009491122804180949
1540000000000.0,2018-09-14 04:00:00,4,BTCUSD,6555.0,6555.0,6555.0,6555.0,0.0,0.0
1540000000000.0,2018-09-13 04:00:00,3,BTCUSD,6384.05,6579.81,6361.26,6555.0,2329.673666,0.0264254250186255
1540000000000.0,2018-09-12 04:00:00,2,BTCUSD,6255.37,6428.98,6200.0,6384.05,2234.91083,0.0203623973497561
1540000000000.0,2018-09-11 04:00:00,1,BTCUSD,6346.95,6350.0,6165.44,6255.37,2143.928064,-0.014534087708508179
1540000000000.0,2018-09-10 04:00:00,0,BTCUSD,6300.0,6418.71,6226.31,6346.95,2168.058893,0.02702025504845892
1540000000000.0,2018-09-09 04:00:00,6,BTCUSD,6177.75,6177.75,6177.75,6177.75,0.0,0.0
1540000000000.0,2018-09-08 04:00:00,5,BTCUSD,6426.07,6460.68,6120.0,6177.75,2290.807402,-0.03940902637319233
1540000000000.0,2018-09-07 04:00:00,4,BTCUSD,6495.18,6529.99,6320.71,6426.07,2228.802193,-0.010697209483890515
1540000000000.0,2018-09-06 04:00:00,3,BTCUSD,6415.88,6529.99,6274.0,6495.18,3767.761325,0.012284196217003222
1540000000000.0,2018-09-05 04:00:00,2,BTCUSD,7360.0,7372.68,6226.0,6415.88,7418.539756,-0.1372837655933746
1540000000000.0,2018-09-04 04:00:00,1,BTCUSD,7256.15,7409.27,7215.02,7360.0,3630.708242,0.014210547594765805
1540000000000.0,2018-09-03 04:00:00,0,BTCUSD,7250.45,7325.0,7170.7,7256.15,1498.955027,0.0007858492401170258
1540000000000.0,2018-09-02 04:00:00,6,BTCUSD,7182.17,7330.99,7180.87,7250.45,1212.272765,0.009461970095319712
1540000000000.0,2018-09-01 04:00:00,5,BTCUSD,7054.18,7250.0,7027.57,7182.17,1039.150458,0.017981216885371236
1540000000000.0,2018-08-31 04:00:00,4,BTCUSD,6960.89,7088.22,6880.0,7054.18,2633.7688,0.013313009190791801
1540000000000.0,2018-08-30 04:00:00,3,BTCUSD,7024.17,7024.17,6795.7,6960.89,3309.24234,-0.0090497190389998
1540000000000.0,2018-08-29 04:00:00,2,BTCUSD,7030.87,7119.5,6908.92,7024.17,2662.987641,-0.0009533947263761808
1540000000000.0,2018-08-28 04:00:00,1,BTCUSD,6871.09,7125.0,6871.09,7030.87,4014.083932,0.022987699006587693
1540000000000.0,2018-08-27 04:00:00,0,BTCUSD,6672.8,6944.99,6671.11,6871.09,4056.111541,0.029283192547942663
1540000000000.0,2018-08-26 04:00:00,6,BTCUSD,6614.01,6734.6,6571.0,6672.8,1002.453157,0.008849435442446468
1540000000000.0,2018-08-25 04:00:00,5,BTCUSD,6733.7,6770.92,6592.43,6614.01,1006.811342,-0.01793464319913146
1540000000000.0,2018-08-24 04:00:00,4,BTCUSD,6490.0,6788.88,6450.01,6733.7,3432.603602,0.036862238985951305
1540000000000.0,2018-08-23 04:00:00,3,BTCUSD,6401.23,6570.85,6360.0,6490.0,2918.3483,0.013772371316024292
1530000000000.0,2018-08-22 04:00:00,2,BTCUSD,6731.63,6761.31,6251.0,6401.23,4830.186892,-0.05032715403966246
1530000000000.0,2018-08-21 04:00:00,1,BTCUSD,6310.92,6900.0,6286.05,6731.63,3611.909342,0.06453584719739112
1530000000000.0,2018-08-20 04:00:00,0,BTCUSD,6488.53,6508.37,6232.21,6310.92,3050.308351,-0.027754536506982095
1530000000000.0,2018-08-19 04:00:00,6,BTCUSD,6345.52,6552.23,6330.83,6488.53,1022.21593,0.02228695064622645
1530000000000.0,2018-08-18 04:00:00,5,BTCUSD,6526.19,6541.54,6300.0,6345.52,1290.794439,-0.028074259956296733
1530000000000.0,2018-08-17 04:00:00,4,BTCUSD,6420.52,6619.79,6412.98,6526.19,3436.173635,0.0163242007527638
1530000000000.0,2018-08-16 04:00:00,3,BTCUSD,6283.4,6475.0,6240.0,6420.52,2735.887079,0.02158787605733544
1530000000000.0,2018-08-15 04:00:00,2,BTCUSD,6304.99,6623.09,6210.04,6283.4,4243.776227,-0.0034301481236028125
1530000000000.0,2018-08-14 04:00:00,1,BTCUSD,5988.18,6304.99,5964.48,6304.99,4328.610051,0.051553857146975836
1530000000000.0,2018-08-13 04:00:00,0,BTCUSD,6346.43,6546.29,5886.0,5988.18,5659.535573,-0.05810492385803091
1530000000000.0,2018-08-12 04:00:00,6,BTCUSD,6285.68,6487.2,6200.34,6346.43,1464.921341,0.037147680944721366
1530000000000.0,2018-08-11 04:00:00,5,BTCUSD,6467.92,6467.92,6108.28,6115.0,51.9119883,-0.05610980391543604
1530000000000.0,2018-08-10 04:00:00,4,BTCUSD,6467.92,6467.92,6467.92,6467.92,0.0,0.0
1530000000000.0,2018-08-09 04:00:00,3,BTCUSD,6320.19,6626.62,6195.01,6467.92,3013.754074,0.02310530205655822
1530000000000.0,2018-08-08 04:00:00,2,BTCUSD,6588.97,6588.97,6104.82,6320.19,5458.900373,-0.04164776788035383
1530000000000.0,2018-08-07 04:00:00,1,BTCUSD,6935.87,7148.53,6500.0,6588.97,2922.248612,-0.051309457632990926
1530000000000.0,2018-08-06 04:00:00,0,BTCUSD,7094.08,7115.0,6835.0,6935.87,1969.00319,-0.022554136912093004
1530000000000.0,2018-08-05 04:00:00,6,BTCUSD,7000.0,7184.0,6895.13,7094.08,686.3339201,0.013350484368137822
1530000000000.0,2018-08-04 04:00:00,5,BTCUSD,7462.42,7474.85,6891.0,7000.0,1715.680838,-0.08819793465633138
1530000000000.0,2018-08-03 04:00:00,4,BTCUSD,7645.43,7645.43,7645.43,7645.43,0.0,0.0
1530000000000.0,2018-08-02 04:00:00,3,BTCUSD,7645.43,7645.43,7645.43,7645.43,0.0,0.0
1530000000000.0,2018-08-01 04:00:00,2,BTCUSD,7532.57,7706.7,7431.0,7645.43,2061.999578,0.014871798669113718
1530000000000.0,2018-07-31 04:00:00,1,BTCUSD,8110.25,8132.02,7501.01,7532.57,3546.163623,-0.07389240875024208
1530000000000.0,2018-07-30 04:00:00,0,BTCUSD,8172.32,8197.05,7849.54,8110.25,2969.219114,-0.0076241404967762605
1530000000000.0,2018-07-29 04:00:00,6,BTCUSD,8223.02,8274.97,8077.23,8172.32,752.0110507,0.03725522425688901
1530000000000.0,2018-07-28 04:00:00,5,BTCUSD,7873.46,7873.46,7873.46,7873.46,0.0,0.0
1530000000000.0,2018-07-27 04:00:00,4,BTCUSD,7873.46,7873.46,7873.46,7873.46,0.0,0.0
1530000000000.0,2018-07-26 04:00:00,3,BTCUSD,8220.93,8290.0,7843.05,7873.46,3851.784141,-0.043185731321861126
1530000000000.0,2018-07-25 04:00:00,2,BTCUSD,8350.37,8438.37,8039.99,8220.93,3564.821305,-0.015622507903768113
1530000000000.0,2018-07-24 04:00:00,1,BTCUSD,7746.56,8480.0,7746.56,8350.37,4754.926254,0.07505697540065431
1530000000000.0,2018-07-23 04:00:00,0,BTCUSD,7618.85,7810.0,7614.78,7746.56,3206.417055,0.016623434183614148
1530000000000.0,2018-07-22 04:00:00,6,BTCUSD,7417.79,7667.53,7333.98,7618.85,995.169446,0.026744270524734146
1530000000000.0,2018-07-21 04:00:00,5,BTCUSD,7283.12,7483.61,7261.41,7417.79,514.7269886,0.01832182732262491
1530000000000.0,2018-07-20 04:00:00,4,BTCUSD,7452.63,7676.31,7214.96,7283.12,2851.906118,-0.02300764840208771
1530000000000.0,2018-07-19 04:00:00,3,BTCUSD,7319.48,7557.28,7299.0,7452.63,4021.202903,0.018027703030231722
1530000000000.0,2018-07-18 04:00:00,2,BTCUSD,7455.0,7584.03,7241.19,7319.48,3640.431803,-0.018345661018183863
